geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
76350,-15.16239,-49.804646,rubiataba,GO
76355,-15.313939,-50.057014,morro agudo de goias,GO
76360,-14.967341,-49.546463,itapaci,GO
76365,-14.859289,-49.327587,sao luiz do norte,GO
76370,-14.763707,-49.579895,pilar de goias,GO
76372,-14.76308,-49.57834,pilar de goias,GO
76374,-14.733059,-49.703575,guarinos,GO
76375,-14.724112,-49.47104,hidrolina,GO
76380,-15.308464,-49.12746,goianesia,GO
76381,-15.307274,-49.11503,goianésia,GO
76382,-15.324862,-49.11744,goianésia,GO
76383,-15.337498,-49.106464,goianesia,GO
76385,-15.29184,-49.122646,goianesia,GO
76386,-15.326979,-49.13837,goianesia,GO
76387,-15.305539,-49.126377,goianesia,GO
76388,-15.315055,-49.134872,goianesia,GO
76390,-14.965741,-48.928707,barro alto,GO
76393,-15.269646,-48.83009,vila propício,GO
76395,-14.913345,-49.059677,santa rita do novo destino,GO
76400,-14.518523,-49.131916,uruacu,GO
76410,-14.31771,-49.1537,campinorte,GO
76420,-14.459446,-48.456238,niquelandia,GO
76440,-13.794334,-48.56471,campinacu,GO
76450,-13.513044,-48.214867,minacu,GO
76460,-13.5129795,-48.74387,trombas,GO
76465,-13.355891,-48.690105,montividiu do norte,GO
76470,-13.649852,-48.88406,formoso,GO
76480,-13.714165,-49.015877,santa tereza de goiás,GO
76485,-13.869881,-49.066414,estrela do norte,GO
76490,-14.016449,-49.179035,mara rosa,GO
76493,-13.851894,-49.615646,amaralina,GO
76495,-14.288211,-49.387054,nova iguacu de goias,GO
76500,-14.434684,-49.705193,santa terezinha de goiás,GO
76510,-14.542288,-49.973934,crixas,GO
76515,-14.266155,-49.654743,campos verdes,GO
76520,-14.099852,-50.33131,nova crixas,GO
76523,-14.09911,-50.329887,nova crixás,GO
76525,-14.283901,-49.920334,uirapuru,GO
76530,-13.772491,-50.274128,mundo novo,GO
76540,-13.730073,-49.27582,mutunopolis,GO
76550,-13.455341,-49.1447,porangatu,GO
76555,-13.649297,-49.83342,bonopolis,GO
76560,-14.195967,-49.33497,alto horizonte,GO
76580,-13.239025,-49.519764,novo planalto,GO
76590,-13.274055,-50.163948,são miguel do araguaia,GO
76600,-15.94142,-50.14286,goias,GO
76630,-16.016922,-49.790447,itaberai,GO
76640,-16.051329,-49.603447,taquaral de goias,GO
76650,-15.924273,-49.606647,itaguari,GO
76660,-15.768275,-49.63321,itaguaru,GO
76670,-15.719869,-49.82501,heitorai,GO
76680,-15.562312,-49.955204,itapuranga,GO
76690,-15.630676,-50.025894,guaraita,GO
76700,-14.748634,-50.57128,mozarlandia,GO
76710,-14.904218,-51.075092,aruanã,GO
76720,-15.095942,-50.62738,araguapaz,GO
76730,-15.434685,-50.746704,matrincha,GO
76740,-15.449864,-50.36139,faina,GO
76801,-8.753067,-63.90846,porto velho,RO
76802,-8.731629,-63.91011,porto velho,RO
76803,-8.745336,-63.89653,porto velho,RO
76804,-8.758144,-63.887974,porto velho,RO
76805,-8.78137,-63.90797,porto velho,RO
76806,-8.785843,-63.876682,porto velho,RO
76807,-8.791929,-63.89381,porto velho,RO
76808,-8.791845,-63.873997,porto velho,RO
76810,-8.8088,-63.88304,porto velho,RO
76811,-8.807875,-63.86838,porto velho,RO
76812,-8.782796,-63.845104,porto velho,RO
76813,-8.771566,-63.796986,porto velho,RO
76814,-8.782425,-63.798313,porto velho,RO
76815,-8.800485,-63.719814,porto velho,RO
76817,-8.80808,-63.806118,porto velho,RO
76820,-8.758315,-63.87176,porto velho,RO
76821,-8.739221,-63.874012,porto velho,RO
76822,-8.721732,-63.87389,porto velho,RO
76824,-8.739025,-63.85476,porto velho,RO
76825,-8.752279,-63.850105,porto velho,RO
76828,-8.766396,-63.81969,porto velho,RO
76829,-8.759505,-63.82914,porto velho,RO
76840,-8.782776,-63.79658,jaci parana,RO
76842,-9.294651,-64.55537,mutum parana,RO
76846,-9.655559,-65.73849,vista alegre do abuna,RO
76847,-11.023793,-62.673042,extrema,RO
76848,-9.769096,-66.621315,nova california,RO
76850,-10.775093,-65.31797,guajara-mirim,RO
76857,-10.359147,-64.808014,nova mamoré,RO
76860,-8.782194,-63.699127,candeias do jamari,RO
76861,-9.187329,-63.19209,itapua do oeste,RO
76862,-9.715788,-63.32031,alto paraiso,RO
76863,-9.705618,-62.900875,rio crespo,RO
76864,-9.354411,-62.58478,cujubim,RO
76866,-10.246339,-62.346874,theobroma,RO
76867,-9.859564,-62.175278,vale do anari,RO
76868,-9.431195,-62.003044,machadinho d'oeste,RO
76870,-9.897867,-63.040947,ariquemes,RO
76871,-9.889509,-63.03632,ariquemes,RO
76872,-9.894276,-63.034023,ariquemes,RO
76873,-9.894276,-63.032818,ariquemes,RO
76874,-9.888865,-63.022552,ariquemes,RO
76875,-9.911689,-63.01739,ariquemes,RO
76876,-9.923886,-63.041515,ariquemes,RO
76877,-9.929099,-63.055622,ariquemes,RO
76880,-10.205624,-63.838184,buritis,RO
76887,-10.573461,-63.616814,campo novo de rondonia,RO
76888,-10.258635,-63.298347,monte negro,RO
76889,-10.342302,-62.89542,cacaulândia,RO
76890,-10.445071,-62.470337,jaru,RO
76898,-10.612201,-62.731564,governador jorge teixeira,RO
76900,-10.8788595,-61.957203,ji-parana,RO
76901,-10.876925,-61.975475,ji-parana,RO
76904,-10.841917,-61.99306,ji-parana,RO
76906,-10.85747,-61.952374,ji-paraná,RO
76907,-10.863388,-61.947258,ji-parana,RO
76908,-10.88251,-61.925694,ji-parana,RO
76909,-10.874345,-61.90433,ji-paraná,RO
76912,-10.901326,-61.883335,ji-paraná,RO
76913,-10.904495,-61.92135,ji-parana,RO
76914,-10.900985,-61.93881,ji-parana,RO
76916,-11.171311,-61.90825,presidente medici,RO
76919,-11.19816,-61.51532,ministro andreazza,RO
76920,-10.722917,-62.24969,ouro preto do oeste,RO
76923,-10.365888,-62.107525,vale do paraíso,RO
76924,-10.9143715,-62.553753,nova uniao,RO
76926,-11.0308275,-62.66806,mirante da serra,RO
76928,-10.933113,-62.25989,teixeirópolis,RO
76929,-11.121836,-62.371502,urupá,RO
76930,-11.352601,-62.284683,alvorada d'oeste,RO
76932,-11.698685,-62.717224,sao miguel do guapore,RO
76934,-11.772942,-63.031605,seringueiras,RO
76935,-12.062076,-63.57026,sao francisco do guapore,RO
76937,-12.071467,-64.02882,costa marques,RO
76940,-11.712917,-61.775307,rolim de moura,RO
76948,-11.427915,-61.951584,castanheiras,RO
76950,-11.903453,-61.77964,santa luzia d'oeste,RO
76952,-12.120914,-61.85596,alto alegre dos parecis,RO
76954,-11.924891,-62.002712,alta floresta d'oeste,RO
76956,-11.70823,-61.997185,novo horizonte do oeste,RO
76958,-11.726854,-62.32607,nova brasilandia d'oeste,RO
76960,-11.434302,-61.47395,cacoal,RO
76961,-11.42544,-61.46487,cacoal,RO
76962,-11.434214,-61.462925,cacoal,RO
76963,-11.422246,-61.44935,cacoal,RO
76964,-11.442058,-61.44355,cacoal,RO
76965,-11.427306,-61.43328,cacoal,RO
76966,-11.438348,-61.429974,cacoal,RO
76967,-11.444472,-61.448303,cacoal,RO
76970,-11.672137,-61.188282,pimenta bueno,RO
76974,-11.521672,-61.013065,espigao do oeste,RO
76976,-11.864172,-61.31973,primavera de rondonia,RO
76977,-11.906458,-61.509785,sao felipe d'oeste,RO
76979,-12.178583,-61.600388,parecis,RO
76980,-12.746558,-60.145103,vilhena,RO
76981,-12.730773,-60.148476,vilhena,RO
76982,-12.725518,-60.1388,vilhena,RO
76983,-12.720338,-60.1413,vilhena,RO
76985,-12.731694,-60.116627,vilhena,RO
76987,-12.740835,-60.11819,vilhena,RO
76988,-12.747801,-60.12468,vilhena,RO
76990,-12.558156,-60.90656,chupinguaia,RO
76993,-13.110419,-60.552322,colorado do oeste,RO
76994,-13.492101,-60.54128,cabixi,RO
76995,-12.998103,-60.943752,corumbiara,RO
76997,-13.188855,-60.81113,cerejeiras,RO
76999,-13.479484,-61.044277,pimenteiras do oeste,RO
77001,-10.181829,-48.344227,palmas,TO
77002,-10.163405,-48.344173,palmas,TO
77006,-10.171189,-48.325108,palmas,TO
77015,-10.210712,-48.33509,palmas,TO
77016,-10.222166,-48.34123,palmas,TO
77017,-10.087671,-48.337765,palmas,TO
77018,-10.244912,-48.34682,palmas,TO
77019,-10.26096,-48.325096,palmas,TO
77020,-10.19466,-48.323723,palmas,TO
77021,-10.210535,-48.3259,palmas,TO
77022,-10.227705,-48.32586,palmas,TO
77023,-10.237408,-48.31849,palmas,TO
77024,-10.252249,-48.3291,palmas,TO
77025,-10.26864,-48.32281,palmas,TO
77026,-10.154228,-48.314503,palmas,TO
77059,-10.295206,-48.314377,palmas,TO
77060,-10.30008,-48.30606,palmas,TO
77062,-10.307004,-48.320644,palmas,TO
77063,-10.344117,-48.334736,palmas,TO
77064,-10.342336,-48.295597,palmas,TO
77066,-10.337502,-48.281395,palmas,TO
77080,-10.314726,-48.1591,palmas,TO
77300,-11.627907,-46.82147,dianopolis,TO
77303,-11.400838,-46.886047,rio da conceição,TO
77305,-12.215798,-47.293644,conceição do tocantins,TO
77308,-12.192045,-46.992687,taipas do tocantins,TO
77310,-11.561309,-47.16865,almas,TO
77315,-12.091664,-46.481674,ponte alta do bom jesus,TO
77318,-11.819374,-46.626472,novo jardim,TO
77320,-12.397256,-46.437393,taguatinga,TO
77325,-12.705573,-46.407375,aurora do tocantins,TO
77330,-12.932115,-46.943268,arraias,TO
77350,-12.819716,-46.548542,combinado,TO
77353,-12.914295,-46.572777,novo alegre,TO
77360,-12.617159,-47.87914,parana,TO
77365,-13.041655,-48.41439,palmeiropolis,TO
77368,-12.749695,-48.23608,sao salvador do tocantins,TO
77370,-11.817237,-47.676064,natividade,TO
77375,-11.448768,-48.11241,santa rosa do tocantins,TO
77378,-11.617774,-47.75099,chapada da natividade,TO
77380,-11.136896,-47.574886,pindorama do tocantins,TO
77390,-11.970725,-48.231777,sao valerio da natividade,TO
77395,-11.527977,-47.048782,porto alegre do tocantins,TO
77402,-11.730667,-49.070946,gurupi,TO
77403,-11.72334,-49.085835,gurupi,TO
77405,-11.730363,-49.071285,gurupi,TO
77410,-11.722955,-49.059383,gurupi,TO
77411,-11.737852,-49.048267,gurupi,TO
77413,-11.743299,-49.04809,gurupi,TO
77415,-11.742492,-49.073616,gurupi,TO
77416,-11.719609,-49.08635,gurupi,TO
77420,-11.71003,-49.05103,gurupi,TO
77423,-11.7122555,-49.0843,gurupi,TO
77425,-11.731019,-49.095284,gurupi,TO
77426,-11.747717,-49.065895,gurupi,TO
77430,-11.723241,-49.098267,gurupi,TO
77433,-11.747322,-49.06562,gurupi,TO
77435,-11.725164,-49.07925,gurupi,TO
77440,-11.639809,-49.047886,gurupi,TO
77444,-11.708939,-49.05554,gurupi,TO
77450,-12.6503525,-48.59562,jau do tocantins,TO
77453,-11.893993,-49.161728,cariri do tocantins,TO
77455,-11.304658,-48.938324,alianca do tocantins,TO
77458,-11.988313,-48.91329,sucupira,TO
77460,-12.033888,-48.537132,peixe,TO
77463,-11.103224,-48.918392,crixas do tocantins,TO
77465,-12.137268,-49.172276,figueiropolis,TO
77470,-11.807027,-49.524025,formoso do araguaia,TO
77475,-12.930765,-49.825233,araguacu,TO
77478,-12.536577,-49.924034,sandolandia,TO
77480,-12.479179,-49.120667,alvorada,TO
77483,-12.797162,-49.091713,talismã,TO
77485,-11.338795,-49.259468,duere,TO
77490,-10.606966,-49.190723,cristalandia,TO
77493,-10.786005,-49.618195,lagoa da confusao,TO
77495,-10.567454,-48.913807,nova rosalândia,TO
77500,-10.718469,-48.40892,porto nacional,TO
77555,-10.7528715,-48.90191,fatima,TO
77558,-10.707088,-48.905617,oliveira de fatima,TO
77560,-11.010353,-48.575386,brejinho de nazare,TO
77570,-10.439206,-49.181564,pium,TO
77580,-11.153378,-48.174335,silvanopolis,TO
77585,-10.763398,-48.10384,monte do carmo,TO
77590,-10.7410345,-47.532158,ponte alta do tocantins,TO
77593,-10.544506,-46.41932,mateiros,TO
77600,-10.191749,-48.89043,paraiso do tocantins,TO
77603,-10.421499,-48.92569,pugmil,TO
77610,-9.967056,-47.683598,novo acordo,TO
77613,-10.294906,-47.564915,lagoa do tocantins,TO
77615,-10.283361,-47.809006,santa tereza do tocantins,TO
77620,-9.949404,-47.97747,aparecida do rio negro,TO
77630,-9.592383,-46.673805,lizarda,TO
77635,-9.34736,-47.895397,rio sono,TO
77640,-9.564564,-48.37499,tocantínia,TO
77645,-9.75167,-48.358067,lajeado,TO
77650,-9.560659,-48.414055,miracema do tocantins,TO
77655,-9.342093,-48.534378,rio dos bois,TO
77660,-9.516168,-48.59019,miranorte,TO
77665,-9.835211,-48.72604,barrolandia,TO
77670,-9.798877,-49.214355,divinópolis do tocantins,TO
77673,-9.97288,-49.037716,monte santo do tocantins,TO
77675,-9.7979765,-49.654686,marianopolis do tocantins,TO
77680,-9.268649,-49.958035,caseara,TO
77685,-9.254706,-49.06653,dois irmaos do tocantins,TO
77690,-8.808498,-49.55542,araguacema,TO
77693,-9.622442,-49.14972,abreulândia,TO
77695,-8.777339,-48.93341,goianorte,TO
77700,-8.839561,-48.513714,guaraí,TO
77704,-8.971734,-48.188393,tupirama,TO
77708,-9.075927,-48.52275,fortaleza do tabocao,TO
77710,-8.981901,-48.16576,pedro afonso,TO
77714,-8.965546,-48.16567,bom jesus do tocantins,TO
77716,-8.77634,-47.75121,santa maria do tocantins,TO
77718,-8.384698,-48.107727,itapiratins,TO
77720,-8.396417,-47.77096,itacaja,TO
77723,-8.957655,-47.335224,centenario,TO
77725,-8.732501,-48.75198,colmeia,TO
77730,-8.593846,-48.935356,pequizeiro,TO
77733,-8.734456,-47.24227,recursolandia,TO
77735,-8.390727,-48.487595,brasilandia do tocantins,TO
77740,-8.570393,-48.690144,itaporã do tocantins,TO
77745,-8.5283165,-48.509106,presidente kennedy,TO
77750,-8.359916,-49.18174,couto de magalhaes,TO
77753,-8.119291,-49.101025,juarina,TO
77755,-7.8825407,-48.89373,bernardo sayão,TO
77760,-8.0505495,-48.49339,colinas do tocantins,TO
77770,-7.7127805,-47.31741,goiatins,TO
77777,-7.9766407,-46.80348,campos lindos,TO
77780,-7.6558685,-49.066967,arapoema,TO
77783,-7.7625613,-48.580563,bandeirantes do tocantins,TO
77785,-7.54053,-49.368656,pau d'arco,TO
77790,-7.630384,-48.421715,nova olinda,TO
77795,-7.3419747,-47.494858,filadelfia,TO
77803,-7.195989,-48.21254,araguaina,TO
77804,-7.1898317,-48.209606,araguaina,TO
77805,-7.1889715,-48.22285,araguaína,TO
77807,-7.196803,-48.20339,araguaina,TO
77808,-7.20237,-48.195877,araguaina,TO
77809,-7.2125974,-48.197464,araguaina,TO
77813,-7.198816,-48.205124,araguaina,TO
77814,-7.2214065,-48.239014,araguaina,TO
77815,-7.220108,-48.2458,araguaina,TO
77816,-7.204908,-48.233353,araguaina,TO
77817,-7.1978087,-48.232292,araguaina,TO
77818,-7.189301,-48.220665,araguaina,TO
77820,-7.2009254,-48.217697,araguaina,TO
77823,-7.189082,-48.215046,araguaina,TO
77824,-7.176233,-48.204838,araguaina,TO
77825,-7.185743,-48.21103,araguaina,TO
77826,-7.177733,-48.18695,araguaina,TO
77827,-7.188528,-48.19418,araguaína,TO
77828,-7.2013197,-48.182327,araguaina,TO
77829,-7.2223115,-48.24279,araguaina,TO
77840,-7.0402775,-48.39568,carmolandia,TO
77845,-7.169993,-48.532597,aragominas,TO
77848,-7.1522684,-48.694588,santa fe do araguaia,TO
77850,-7.1423965,-48.60719,muricilandia,TO
77855,-6.582163,-48.642952,araguana,TO
77860,-6.853752,-47.963898,wanderlandia,TO
77870,-7.202837,-47.75952,babaculandia,TO
77880,-6.415294,-48.536713,xambioa,TO
77885,-6.4357166,-47.66799,santa terezinha do tocantins,TO
77890,-6.375692,-48.070206,ananas,TO
77895,-6.374278,-47.661243,nazare,TO
77900,-6.318941,-47.434933,tocantinopolis,TO
77903,-6.193604,-47.855423,luzinopolis,TO
77905,-6.395101,-47.86391,angico,TO
77908,-6.5622725,-47.47161,aguiarnopolis,TO
77910,-6.708014,-47.74861,darcinopolis,TO
77913,-6.6086617,-47.545563,palmeiras do tocantins,TO
77915,-6.1177893,-47.919273,cachoeirinha,TO
77918,-5.9530053,-47.507282,maurilandia do tocantins,TO
77920,-5.776637,-47.476566,itaguatins,TO
77925,-5.549812,-47.578255,sao miguel do tocantins,TO
77930,-5.620266,-47.774097,axixá do tocantins,TO
77940,-5.64303,-47.700497,sitio novo do tocantins,TO
77950,-5.65559,-48.1243,araguatins,TO
77958,-6.028299,-47.925587,são bento do tocantins,TO
77960,-5.473586,-47.891705,augustinopolis,TO
77970,-5.3957376,-47.810295,praia norte,TO
77980,-5.349401,-47.873592,sampaio,TO
77990,-5.2611337,-48.207695,sao sebastiao do tocantins,TO
77993,-5.3684773,-48.540897,esperantina,TO
77995,-5.3145514,-48.226254,buriti do tocantins,TO
78000,-15.649532,-56.0329,cuiaba,MT
78005,-15.595189,-56.09283,cuiaba,MT
78008,-15.596967,-56.084286,cuiaba,MT
78010,-15.603261,-56.081352,cuiaba,MT
78015,-15.61056,-56.095932,cuiaba,MT
78020,-15.602979,-56.10296,cuiaba,MT
78025,-15.60456,-56.11655,cuiaba,MT
78028,-15.585386,-56.036324,cuiaba,MT
78030,-15.611284,-56.122776,cuiaba,MT
78031,-15.605631,-56.112865,cuiaba,MT
78032,-15.597971,-56.107098,cuiaba,MT
78035,-15.604798,-56.13064,cuiaba,MT
78040,-15.585501,-56.119045,cuiaba,MT
78042,-15.609965,-56.116722,cuiabá,MT
78043,-15.584669,-56.10089,cuiaba,MT
78045,-15.588914,-56.0987,cuiaba,MT
78048,-15.576436,-56.08583,cuiaba,MT
78049,-15.542432,-56.094513,cuiabá,MT
78050,-15.580273,-56.065052,cuiaba,MT
78051,-15.59812,-56.07538,cuiabá,MT
78052,-15.585558,-56.025455,cuiaba,MT
78053,-15.637497,-55.973927,cuiaba,MT
78055,-15.555322,-56.042366,cuiaba,MT
78056,-15.651047,-55.998592,cuiaba,MT
78057,-15.668828,-56.04436,cuiaba,MT
78058,-15.569104,-56.043976,cuiaba,MT
78060,-15.6099415,-56.071068,cuiaba,MT
78061,-15.603537,-56.06589,cuiaba,MT
78065,-15.615363,-56.076607,cuiaba,MT
78068,-15.616299,-56.0474,cuiaba,MT
78070,-15.620101,-56.066963,cuiaba,MT
78074,-15.559818,-56.033028,cuiabá,MT
78075,-15.610517,-56.031708,cuiaba,MT
78076,-15.618137,-56.019535,cuiaba,MT
78077,-15.605625,-56.045277,cuiaba,MT
78080,-15.620524,-56.054173,cuiaba,MT
78085,-15.638802,-56.05865,cuiaba,MT
78087,-15.614686,-56.051743,cuiaba,MT
78088,-15.629663,-56.017254,cuiabá,MT
78089,-15.643319,-55.995064,cuiaba,MT
78090,-15.653791,-56.02808,cuiaba,MT
78091,-15.649009,-55.98678,cuiaba,MT
78093,-15.660253,-56.042305,cuiaba,MT
78094,-15.635431,-56.046417,cuiaba,MT
78095,-15.672888,-56.067974,cuiaba,MT
78096,-15.64705,-56.043007,cuiaba,MT
78098,-15.6740885,-56.040977,cuiaba,MT
78099,-15.633094,-55.95564,cuiabá,MT
78104,-14.63333,-57.06667,nossa senhora da guia,MT
78110,-15.644487,-56.135483,várzea grande,MT
78115,-15.630736,-56.1092,varzea grande,MT
78116,-15.639608,-56.104874,varzea grande,MT
78117,-15.602204,-56.18165,varzea grande,MT
78118,-15.622039,-56.165333,varzea grande,MT
78120,-15.668608,-56.09125,varzea grande,MT
78125,-15.654348,-56.12331,varzea grande,MT
78128,-15.672476,-56.12701,várzea grande,MT
78130,-15.667749,-56.139454,varzea grande,MT
78131,38.816814,-9.394625,varzea grande,MT
78132,-15.700486,-56.130554,varzea grande,MT
78134,-15.625002,-56.09737,várzea grande,MT
78135,-15.655395,-56.14312,varzea grande,MT
78138,-15.654311,-56.158524,varzea grande,MT
78140,-15.638603,-56.14392,várzea grande,MT
78141,-15.639238,-56.142628,varzea grande,MT
78142,-15.628511,-56.159958,varzea grande,MT
78143,-15.622803,-56.166508,varzea grande,MT
78144,-15.652333,-56.141766,varzea grande,MT
78145,-15.664525,-56.138664,varzea grande,MT
78148,-15.657962,-56.17287,várzea grande,MT
78149,-15.677007,-56.1848,varzea grande,MT
78150,-15.622139,-56.163086,varzea grande,MT
78152,-15.664305,-56.190243,varzea grande,MT
78158,-15.639841,-56.17387,varzea grande,MT
78165,-15.624914,-56.147907,varzea grande,MT
78170,-15.776197,-56.347725,nossa senhora do livramento,MT
78175,-16.268291,-56.64166,pocone,MT
78178,-16.076996,-56.569622,cangas,MT
78180,-15.840847,-56.080837,santo antonio do leverger,MT
78190,-16.195435,-55.951225,barao de melgaco,MT
78195,-15.126564,-55.582924,chapada dos guimarães,MT
78200,-16.085823,-57.696735,caceres,MT
78237,-15.684513,-57.854042,curvelandia,MT
78240,-15.473353,-59.08997,porto esperidiao,MT
78243,-14.478297,-59.583782,nova lacerda,MT
78245,-15.162474,-59.96382,vila bela da santissima trindade,MT
78250,-15.228087,-59.336807,pontes e lacerda,MT
78253,-15.295672,-59.063763,vale de sao domingos,MT
78254,-14.5449705,-59.53805,conquista d'oeste,MT
78255,-15.338733,-58.874023,jauru,MT
78260,-15.470232,-58.353916,araputanga,MT
78265,-15.125818,-58.380318,reserva do cabacal,MT
78270,-15.128438,-58.12917,salto do céu,MT
78275,-15.241103,-58.11199,rio branco,MT
78278,-15.320223,-58.005047,lambari d'oeste,MT
78280,-15.669617,-58.082607,mirassol d'oeste,MT
78284,-15.771534,-58.12141,sonho azul,MT
78285,-15.6266985,-58.181484,são josé dos quatro marcos,MT
78290,-15.447553,-58.741417,figueiropolis d'oeste,MT
78293,-15.770259,-58.311245,gloria d'oeste,MT
78295,-15.500468,-58.57872,indiavai,MT
78300,-14.626259,-57.49943,tangara da serra,MT
78307,-13.721173,-59.265404,campos de julio,MT
78310,-13.66662,-59.788143,comodoro,MT
78320,-11.418759,-58.77167,juina,MT
78325,-10.183051,-59.441593,aripuana,MT
78330,-9.890188,-58.557007,cotriguaçu,MT
78335,-9.455183,-59.219826,colniza,MT
78338,-10.846565,-61.45892,rondolandia,MT
78340,-10.329183,-58.494625,juruena,MT
78345,-11.132597,-58.608196,castanheira,MT
78350,-12.119983,-58.012093,brasnorte,MT
78360,-13.657924,-57.88839,campo novo do parecis,MT
78361,-15.594054,-56.116436,itamarati norte,MT
78365,-13.54503,-58.822166,sapezal,MT
78370,-14.783072,-57.29076,nova olimpia,MT
78380,-14.727908,-57.044968,denise,MT
78390,-15.067845,-57.188766,barra do bugres,MT
78398,-15.329345,-57.20482,porto estrela,MT
78400,-14.398255,-56.43551,diamantino,MT
78402,-14.378054,-56.39108,diamantino,MT
78410,-14.514875,-56.48273,alto paraguai,MT
78415,-14.364081,-56.972973,nova marilândia,MT
78420,-14.459758,-56.842533,arenapolis,MT
78425,-14.494645,-57.001503,santo afonso,MT
78430,-14.453163,-56.799015,nortelandia,MT
78435,-13.4467745,-56.725872,sao jose do rio claro,MT
78445,-13.005941,-57.091854,nova maringa,MT
78450,-13.527606,-56.084175,nova mutum,MT
78453,-13.80126,-55.27776,santa rita do trivelato,MT
78455,-13.062795,-55.915478,lucas do rio verde,MT
78460,-14.706088,-56.331917,nobres,MT
78470,-14.821554,-56.429646,rosario oeste,MT
78480,-15.19959,-56.36694,acorizal,MT
78490,-15.234178,-56.491737,jangada,MT
78500,-10.813165,-55.457306,colider,MT
78505,-10.594087,-55.116344,terra nova do norte,MT
78508,-10.31106,-55.405037,nova guarita,MT
78510,-11.005224,-55.2388,itauba,MT
78515,-10.6450815,-55.70911,nova canaa do norte,MT
78518,-10.4775,-56.07806,colorado do norte,MT
78520,-9.948512,-54.914574,guaranta do norte,MT
78525,-10.176145,-54.937218,matupa,MT
78528,-9.975388,-55.17068,novo mundo,MT
78530,-10.234268,-54.99565,peixoto de azevedo,MT
78535,-11.076993,-54.516575,marcelândia,MT
78540,-11.504942,-54.88193,claudia,MT
78543,-11.528872,-54.364887,uniao do sul,MT
78545,-11.97274,-55.279892,santa carmem,MT
78548,-10.852291,-55.18307,nova santa helena,MT
78550,-11.87417,-55.498997,sinop,MT
78551,-11.698699,-55.445503,sinop,MT
78552,-11.829317,-55.496445,sinop,MT
78553,-11.824367,-55.51232,sinop,MT
78555,-11.8497,-55.53748,sinop,MT
78556,-11.86495,-55.521618,sinop,MT
78557,-11.877564,-55.505077,sinop,MT
78558,-11.988768,-55.514614,sinop,MT
78559,-11.888388,-55.52279,sinop,MT
78560,-11.537339,-57.40769,porto dos gauchos,MT
78563,-11.3073435,-56.826057,tabapora,MT
78565,-9.848481,-57.815395,nova bandeirantes,MT
78570,-11.386974,-57.33382,novo horizonte do norte,MT
78573,-12.749373,-56.51093,tapurah,MT
78575,-11.2543125,-57.510902,juara,MT
78578,-12.2431755,-56.151966,ipiranga do norte,MT
78579,-12.234746,-56.64271,itanhangá,MT
78580,-9.860567,-56.090675,alta floresta,MT
78587,-9.97193,-55.821922,carlinda,MT
78590,-9.710976,-56.67645,paranaita,MT
78593,-9.984427,-57.46627,nova monte verde,MT
78595,-9.574699,-57.39592,apiacás,MT
78600,-15.876365,-52.263206,barra do garças,MT
78610,-16.76497,-52.840427,ponte branca,MT
78613,-16.4936,-52.692917,ribeiraozinho,MT
78615,-16.861221,-53.03406,araguainha,MT
78620,-15.711026,-52.75392,general carneiro,MT
78625,-14.910824,-53.020004,novo sao joaquim,MT
78628,-14.796102,-53.61655,santo antonio do leste,MT
78630,-14.539574,-52.796207,campinapolis,MT
78635,-14.047602,-52.155827,água boa,MT
78638,-13.988985,-51.799553,nova nazaré,MT
78640,-13.558568,-52.267525,canarana,MT
78643,-12.361719,-52.590584,querencia,MT
78645,-10.018944,-51.11136,vila rica,MT
78650,-10.475207,-50.512226,santa terezinha,MT
78652,-10.645696,-51.568203,confresa,MT
78655,-10.878245,-51.63245,porto alegre do norte,MT
78658,-11.053171,-51.82774,canabrava do norte,MT
78660,-11.221548,-50.665943,luciara,MT
78663,-10.804599,-52.73728,sao jose do xingu,MT
78664,-10.152064,-52.39555,santa cruz do xingu,MT
78665,-11.6722355,-51.37829,alto boa vista,MT
78668,-12.094426,-51.400005,serra nova dourada,MT
78670,-11.624707,-50.691826,são félix do araguaia,MT
78674,-12.288703,-50.96966,novo santo antonio,MT
78675,-12.9294615,-51.82375,ribeirao cascalheira,MT
78678,-12.235174,-51.709435,bom jesus do araguaia,MT
78680,-14.393058,-51.00008,cocalinho,MT
78685,-15.727179,-51.836887,araguaiana,MT
78690,-14.664147,-52.356014,nova xavantina,MT
78695,-16.197294,-52.55605,torixoreu,MT
78698,-15.903775,-52.255283,pontal do araguaia,MT
78700,-16.465136,-54.6321,rondonopolis,MT
78705,-16.459044,-54.656017,rondonopolis,MT
78710,-16.458698,-54.642,rondonopolis,MT
78711,-16.440096,-54.662834,rondonopolis,MT
78714,-16.441149,-54.630375,rondonopolis,MT
78715,-16.427652,-54.646786,rondonopolis,MT
78716,-16.438354,-54.643917,rondonopolis,MT
78717,-16.428942,-54.634975,rondonopolis,MT
78718,-16.454147,-54.627697,rondonopolis,MT
78719,-16.43237,-54.62605,rondonopolis,MT
78720,-16.430647,-54.61854,rondonopolis,MT
78721,-16.470142,-54.594486,rondonopolis,MT
78725,-16.444744,-54.61626,rondonopolis,MT
78730,-16.460169,-54.608753,rondonopolis,MT
78731,-16.467087,-54.58202,rondonopolis,MT
78734,-16.500828,-54.575424,rondonopolis,MT
78735,-16.470806,-54.60588,rondonópolis,MT
78736,-16.470375,-54.570442,rondonopolis,MT
